2500003,20130927165700,243
2968,1,226148,9133,0,20131001,1800,1,6,44,0,0,1,1,26,1,1
2968,1,226148,9133,0,20131001,1800,1,6,45,0,0,1,1,27,1,1
2968,1,226148,9133,0,20131001,1800,1,6,46,0,0,1,1,28,1,1
2968,1,226148,9133,0,20131001,1800,1,6,47,0,0,1,1,29,1,1
2968,1,226148,9133,0,20131001,1800,1,6,48,0,0,1,1,30,1,1
2968,1,226148,9133,0,20131001,1800,1,6,49,0,0,1,1,31,1,1
2968,1,226148,9133,0,20131001,1800,1,6,50,0,0,1,1,32,1,1
2968,1,226148,9133,0,20131001,1800,1,6,51,0,0,1,1,33,1,1
2968,1,226148,9133,0,20131001,1800,1,6,52,0,0,1,1,34,1,1
2968,1,226148,9133,0,20131001,1800,1,6,53,0,0,1,1,35,1,1
2968,1,226148,9133,0,20131001,1800,1,6,54,0,0,1,1,36,1,1
2968,1,226148,9133,0,20131001,1800,1,6,55,0,0,1,1,37,1,1
2968,1,226148,9133,0,20131001,1800,1,7,44,0,0,1,2,26,1,1
2968,1,226148,9133,0,20131001,1800,1,7,45,0,0,1,2,27,1,1
2968,1,226148,9133,0,20131001,1800,1,7,46,0,0,1,2,28,1,1
2968,1,226148,9133,0,20131001,1800,1,7,47,0,0,1,2,29,1,1
2968,1,226148,9133,0,20131001,1800,1,7,48,0,0,1,2,30,1,1
2968,1,226148,9133,0,20131001,1800,1,7,49,0,0,1,2,31,1,1
2968,1,226148,9133,0,20131001,1800,1,7,50,0,0,1,2,32,1,1
2968,1,226148,9133,0,20131001,1800,1,7,51,0,0,1,2,33,1,1
2968,1,226148,9133,0,20131001,1800,1,7,52,0,0,1,2,34,1,1
2968,1,226148,9133,0,20131001,1800,1,7,53,0,0,1,2,35,1,1
2968,1,226148,9133,0,20131001,1800,1,7,54,0,0,1,2,36,1,1
2968,1,226148,9133,0,20131001,1800,1,7,55,0,0,1,2,37,1,1
2968,1,226148,9133,0,20131001,1800,1,8,44,0,0,1,3,26,1,1
2968,1,226148,9133,0,20131001,1800,1,8,45,0,0,1,3,27,1,1
2968,1,226148,9133,0,20131001,1800,1,8,46,0,0,1,3,28,1,1
2968,1,226148,9133,0,20131001,1800,1,8,47,0,0,1,3,29,1,1
2968,1,226148,9133,0,20131001,1800,1,8,48,0,0,1,3,30,1,1
2968,1,226148,9133,0,20131001,1800,1,8,49,0,0,1,3,31,1,1
2968,1,226148,9133,0,20131001,1800,1,8,50,0,0,1,3,32,1,1
2968,1,226148,9133,0,20131001,1800,1,8,51,0,0,1,3,33,1,1
2968,1,226148,9133,0,20131001,1800,1,8,52,0,0,1,3,34,1,1
2968,1,226148,9133,0,20131001,1800,1,8,53,0,0,1,3,35,1,1
2968,1,226148,9133,0,20131001,1800,1,8,54,0,0,1,3,36,1,1
2968,1,226148,9133,0,20131001,1800,1,8,55,0,0,1,3,37,1,1
2968,1,226148,9133,0,20131001,1800,1,21,70,0,0,1,14,50,1,1
2968,1,226148,9133,0,20131001,1800,1,21,71,0,0,1,14,51,1,1
2968,1,226148,9133,0,20131001,1800,1,21,72,0,0,1,14,52,1,1
2968,1,226148,9133,0,20131001,1800,1,21,73,0,0,1,14,53,1,1
2968,1,226148,9133,0,20131001,1800,1,21,74,0,0,1,14,54,1,1
2968,1,226148,9133,0,20131001,1800,1,21,75,0,0,1,14,55,1,1
2968,1,226148,9133,0,20131001,1800,1,22,70,0,0,1,15,50,1,1
2968,1,226148,9133,0,20131001,1800,1,22,71,0,0,1,15,51,1,1
2968,1,226148,9133,0,20131001,1800,1,22,72,0,0,1,15,52,1,1
2968,1,226148,9133,0,20131001,1800,1,22,73,0,0,1,15,53,1,1
2968,1,226148,9133,0,20131001,1800,1,22,74,0,0,1,15,54,1,1
2968,1,226148,9133,0,20131001,1800,1,22,75,0,0,1,15,55,1,1
2968,1,226148,9133,0,20131001,1800,1,23,70,0,0,1,16,50,1,1
2968,1,226148,9133,0,20131001,1800,1,23,71,0,0,1,16,51,1,1
2968,1,226148,9133,0,20131001,1800,1,23,72,0,0,1,16,52,1,1
2968,1,226148,9133,0,20131001,1800,1,23,73,0,0,1,16,53,1,1
2968,1,226148,9133,0,20131001,1800,1,23,74,0,0,1,16,54,1,1
2968,1,226148,9133,0,20131001,1800,1,23,75,0,0,1,16,55,1,1
2968,1,226148,9133,0,20131001,1800,1,24,70,0,0,1,17,50,1,1
2968,1,226148,9133,0,20131001,1800,1,24,71,0,0,1,17,51,1,1
2968,1,226148,9133,0,20131001,1800,1,24,72,0,0,1,17,52,1,1
2968,1,226148,9133,0,20131001,1800,1,24,73,0,0,1,17,53,1,1
2968,1,226148,9133,0,20131001,1800,1,24,74,0,0,1,17,54,1,1
2968,1,226148,9133,0,20131001,1800,1,24,75,0,0,1,17,55,1,1
2968,1,226148,9133,0,20131001,1800,1,25,70,0,0,1,18,50,1,1
2968,1,226148,9133,0,20131001,1800,1,25,71,0,0,1,18,51,1,1
2968,1,226148,9133,0,20131001,1800,1,25,72,0,0,1,18,52,1,1
2968,1,226148,9133,0,20131001,1800,1,25,73,0,0,1,18,53,1,1
2968,1,226148,9133,0,20131001,1800,1,25,74,0,0,1,18,54,1,1
2968,1,226148,9133,0,20131001,1800,1,25,75,0,0,1,18,55,1,1
2968,1,226148,9133,0,20131001,1800,1,25,76,0,0,1,18,56,1,1
2968,1,226148,9133,0,20131001,1800,1,26,70,0,0,1,19,50,1,1
2968,1,226148,9133,0,20131001,1800,1,26,71,0,0,1,19,51,1,1
2968,1,226148,9133,0,20131001,1800,1,26,72,0,0,1,19,52,1,1
2968,1,226148,9133,0,20131001,1800,1,26,73,0,0,1,19,53,1,1
2968,1,226148,9133,0,20131001,1800,1,26,74,0,0,1,19,54,1,1
2968,1,226148,9133,0,20131001,1800,1,26,75,0,0,1,19,55,1,1
2968,1,226148,9133,0,20131001,1800,1,26,76,0,0,1,19,56,1,1
2968,1,226148,9133,0,20131001,1800,1,26,77,0,0,1,19,57,1,1
2968,1,226148,9134,0,20131001,1800,1,44,44,0,0,2,1,26,1,1
2968,1,226148,9134,0,20131001,1800,1,44,45,0,0,2,1,27,1,1
2968,1,226148,9134,0,20131001,1800,1,44,46,0,0,2,1,28,1,1
2968,1,226148,9134,0,20131001,1800,1,44,47,0,0,2,1,29,1,1
2968,1,226148,9134,0,20131001,1800,1,44,48,0,0,2,1,30,1,1
2968,1,226148,9134,0,20131001,1800,1,44,49,0,0,2,1,31,1,1
2968,1,226148,9134,0,20131001,1800,1,44,50,0,0,2,1,32,1,1
2968,1,226148,9134,0,20131001,1800,1,44,51,0,0,2,1,33,1,1
2968,1,226148,9134,0,20131001,1800,1,44,52,0,0,2,1,34,1,1
2968,1,226148,9134,0,20131001,1800,1,44,53,0,0,2,1,35,1,1
2968,1,226148,9134,0,20131001,1800,1,44,54,0,0,2,1,36,1,1
2968,1,226148,9134,0,20131001,1800,1,44,55,0,0,2,1,37,1,1
2968,1,226148,9134,0,20131001,1800,1,45,44,0,0,2,2,26,1,1
2968,1,226148,9134,0,20131001,1800,1,45,45,0,0,2,2,27,1,1
2968,1,226148,9134,0,20131001,1800,1,45,46,0,0,2,2,28,1,1
2968,1,226148,9134,0,20131001,1800,1,45,47,0,0,2,2,29,1,1
2968,1,226148,9134,0,20131001,1800,1,45,48,0,0,2,2,30,1,1
2968,1,226148,9134,0,20131001,1800,1,45,49,0,0,2,2,31,1,1
2968,1,226148,9134,0,20131001,1800,1,45,50,0,0,2,2,32,1,1
2968,1,226148,9134,0,20131001,1800,1,45,51,0,0,2,2,33,1,1
2968,1,226148,9134,0,20131001,1800,1,45,52,0,0,2,2,34,1,1
2968,1,226148,9134,0,20131001,1800,1,45,53,0,0,2,2,35,1,1
2968,1,226148,9134,0,20131001,1800,1,45,54,0,0,2,2,36,1,1
2968,1,226148,9134,0,20131001,1800,1,45,55,0,0,2,2,37,1,1
2968,1,226148,9134,0,20131001,1800,1,46,44,0,0,2,3,26,1,1
2968,1,226148,9134,0,20131001,1800,1,46,45,0,0,2,3,27,1,1
2968,1,226148,9134,0,20131001,1800,1,46,46,0,0,2,3,28,1,1
2968,1,226148,9134,0,20131001,1800,1,46,47,0,0,2,3,29,1,1
2968,1,226148,9134,0,20131001,1800,1,46,48,0,0,2,3,30,1,1
2968,1,226148,9134,0,20131001,1800,1,46,49,0,0,2,3,31,1,1
2968,1,226148,9134,0,20131001,1800,1,46,50,0,0,2,3,32,1,1
2968,1,226148,9134,0,20131001,1800,1,46,51,0,0,2,3,33,1,1
2968,1,226148,9134,0,20131001,1800,1,46,52,0,0,2,3,34,1,1
2968,1,226148,9134,0,20131001,1800,1,46,53,0,0,2,3,35,1,1
2968,1,226148,9134,0,20131001,1800,1,46,54,0,0,2,3,36,1,1
2968,1,226148,9134,0,20131001,1800,1,46,55,0,0,2,3,37,1,1
2968,1,226148,9134,0,20131001,1800,1,47,44,0,0,2,4,26,1,1
2968,1,226148,9134,0,20131001,1800,1,47,45,0,0,2,4,27,1,1
2968,1,226148,9134,0,20131001,1800,1,47,46,0,0,2,4,28,1,1
2968,1,226148,9134,0,20131001,1800,1,47,47,0,0,2,4,29,1,1
2968,1,226148,9134,0,20131001,1800,1,47,48,0,0,2,4,30,1,1
2968,1,226148,9134,0,20131001,1800,1,47,49,0,0,2,4,31,1,1
2968,1,226148,9134,0,20131001,1800,1,47,50,0,0,2,4,32,1,1
2968,1,226148,9134,0,20131001,1800,1,47,51,0,0,2,4,33,1,1
2968,1,226148,9134,0,20131001,1800,1,47,52,0,0,2,4,34,1,1
2968,1,226148,9134,0,20131001,1800,1,47,53,0,0,2,4,35,1,1
2968,1,226148,9134,0,20131001,1800,1,47,54,0,0,2,4,36,1,1
2968,1,226148,9134,0,20131001,1800,1,47,55,0,0,2,4,37,1,1
2968,1,226148,9134,0,20131001,1800,1,50,19,0,0,2,5,4,1,1
2968,1,226148,9134,0,20131001,1800,1,50,20,0,0,2,5,5,1,1
2968,1,226148,9134,0,20131001,1800,1,50,21,0,0,2,5,6,1,1
2968,1,226148,9134,0,20131001,1800,1,50,22,0,0,2,5,7,1,1
2968,1,226148,9134,0,20131001,1800,1,50,23,0,0,2,5,8,1,1
2968,1,226148,9134,0,20131001,1800,1,50,24,0,0,2,5,9,1,1
2968,1,226148,9134,0,20131001,1800,1,50,25,0,0,2,5,10,1,1
2968,1,226148,9134,0,20131001,1800,1,50,26,0,0,2,5,11,1,1
2968,1,226148,9134,0,20131001,1800,1,50,27,0,0,2,5,12,1,1
2968,1,226148,9134,0,20131001,1800,1,50,28,0,0,2,5,13,1,1
2968,1,226148,9134,0,20131001,1800,1,50,29,0,0,2,5,14,1,1
2968,1,226148,9134,0,20131001,1800,1,50,30,0,0,2,5,15,1,1
2968,1,226148,9134,0,20131001,1800,1,51,18,0,0,2,6,3,1,1
2968,1,226148,9134,0,20131001,1800,1,51,19,0,0,2,6,4,1,1
2968,1,226148,9134,0,20131001,1800,1,51,20,0,0,2,6,5,1,1
2968,1,226148,9134,0,20131001,1800,1,51,21,0,0,2,6,6,1,1
2968,1,226148,9134,0,20131001,1800,1,51,22,0,0,2,6,7,1,1
2968,1,226148,9134,0,20131001,1800,1,51,23,0,0,2,6,8,1,1
2968,1,226148,9134,0,20131001,1800,1,51,24,0,0,2,6,9,1,1
2968,1,226148,9134,0,20131001,1800,1,51,25,0,0,2,6,10,1,1
2968,1,226148,9134,0,20131001,1800,1,51,26,0,0,2,6,11,1,1
2968,1,226148,9134,0,20131001,1800,1,51,27,0,0,2,6,12,1,1
2968,1,226148,9134,0,20131001,1800,1,51,28,0,0,2,6,13,1,1
2968,1,226148,9134,0,20131001,1800,1,51,29,0,0,2,6,14,1,1
2968,1,226148,9134,0,20131001,1800,1,52,17,0,0,2,7,2,1,1
2968,1,226148,9134,0,20131001,1800,1,52,18,0,0,2,7,3,1,1
2968,1,226148,9134,0,20131001,1800,1,52,19,0,0,2,7,4,1,1
2968,1,226148,9134,0,20131001,1800,1,52,20,0,0,2,7,5,1,1
2968,1,226148,9134,0,20131001,1800,1,52,21,0,0,2,7,6,1,1
2968,1,226148,9134,0,20131001,1800,1,52,22,0,0,2,7,7,1,1
2968,1,226148,9134,0,20131001,1800,1,52,23,0,0,2,7,8,1,1
2968,1,226148,9134,0,20131001,1800,1,52,24,0,0,2,7,9,1,1
2968,1,226148,9134,0,20131001,1800,1,52,25,0,0,2,7,10,1,1
2968,1,226148,9134,0,20131001,1800,1,52,26,0,0,2,7,11,1,1
2968,1,226148,9134,0,20131001,1800,1,52,27,0,0,2,7,12,1,1
2968,1,226148,9134,0,20131001,1800,1,52,28,0,0,2,7,13,1,1
2968,1,226148,9135,0,20131001,1800,11,2,44,0,0,3,1,26,1,1
2968,1,226148,9135,0,20131001,1800,11,2,45,0,0,3,1,27,1,1
2968,1,226148,9135,0,20131001,1800,11,2,46,0,0,3,1,28,1,1
2968,1,226148,9135,0,20131001,1800,11,2,47,0,0,3,1,29,1,1
2968,1,226148,9135,0,20131001,1800,11,2,48,0,0,3,1,30,1,1
2968,1,226148,9135,0,20131001,1800,11,2,49,0,0,3,1,31,1,1
2968,1,226148,9135,0,20131001,1800,11,2,50,0,0,3,1,32,1,1
2968,1,226148,9135,0,20131001,1800,11,2,51,0,0,3,1,33,1,1
2968,1,226148,9135,0,20131001,1800,11,2,52,0,0,3,1,34,1,1
2968,1,226148,9135,0,20131001,1800,11,2,53,0,0,3,1,35,1,1
2968,1,226148,9135,0,20131001,1800,11,2,54,0,0,3,1,36,1,1
2968,1,226148,9135,0,20131001,1800,11,2,55,0,0,3,1,37,1,1
2968,1,226148,9135,0,20131001,1800,11,3,44,0,0,3,2,26,1,1
2968,1,226148,9135,0,20131001,1800,11,3,45,0,0,3,2,27,1,1
2968,1,226148,9135,0,20131001,1800,11,3,46,0,0,3,2,28,1,1
2968,1,226148,9135,0,20131001,1800,11,3,47,0,0,3,2,29,1,1
2968,1,226148,9135,0,20131001,1800,11,3,48,0,0,3,2,30,1,1
2968,1,226148,9135,0,20131001,1800,11,3,49,0,0,3,2,31,1,1
2968,1,226148,9135,0,20131001,1800,11,3,50,0,0,3,2,32,1,1
2968,1,226148,9135,0,20131001,1800,11,3,51,0,0,3,2,33,1,1
2968,1,226148,9135,0,20131001,1800,11,3,52,0,0,3,2,34,1,1
2968,1,226148,9135,0,20131001,1800,11,3,53,0,0,3,2,35,1,1
2968,1,226148,9135,0,20131001,1800,11,3,54,0,0,3,2,36,1,1
2968,1,226148,9135,0,20131001,1800,11,3,55,0,0,3,2,37,1,1
2968,1,226148,9135,0,20131001,1800,11,4,44,0,0,3,3,26,1,1
2968,1,226148,9135,0,20131001,1800,11,4,45,0,0,3,3,27,1,1
2968,1,226148,9135,0,20131001,1800,11,4,46,0,0,3,3,28,1,1
2968,1,226148,9135,0,20131001,1800,11,4,47,0,0,3,3,29,1,1
2968,1,226148,9135,0,20131001,1800,11,4,48,0,0,3,3,30,1,1
2968,1,226148,9135,0,20131001,1800,11,4,49,0,0,3,3,31,1,1
2968,1,226148,9135,0,20131001,1800,11,4,50,0,0,3,3,32,1,1
2968,1,226148,9135,0,20131001,1800,11,4,51,0,0,3,3,33,1,1
2968,1,226148,9135,0,20131001,1800,11,4,52,0,0,3,3,34,1,1
2968,1,226148,9135,0,20131001,1800,11,4,53,0,0,3,3,35,1,1
2968,1,226148,9135,0,20131001,1800,11,4,54,0,0,3,3,36,1,1
2968,1,226148,9135,0,20131001,1800,11,4,55,0,0,3,3,37,1,1
2968,1,226148,9135,0,20131001,1800,11,7,44,0,0,3,4,26,1,1
2968,1,226148,9135,0,20131001,1800,11,7,45,0,0,3,4,27,1,1
2968,1,226148,9135,0,20131001,1800,11,7,46,0,0,3,4,28,1,1
2968,1,226148,9135,0,20131001,1800,11,7,47,0,0,3,4,29,1,1
2968,1,226148,9135,0,20131001,1800,11,7,48,0,0,3,4,30,1,1
2968,1,226148,9135,0,20131001,1800,11,7,49,0,0,3,4,31,1,1
2968,1,226148,9135,0,20131001,1800,11,7,50,0,0,3,4,32,1,1
2968,1,226148,9135,0,20131001,1800,11,7,51,0,0,3,4,33,1,1
2968,1,226148,9135,0,20131001,1800,11,7,52,0,0,3,4,34,1,1
2968,1,226148,9135,0,20131001,1800,11,7,53,0,0,3,4,35,1,1
2968,1,226148,9135,0,20131001,1800,11,7,54,0,0,3,4,36,1,1
2968,1,226148,9135,0,20131001,1800,11,7,55,0,0,3,4,37,1,1
2968,1,226148,9135,0,20131001,1800,11,8,44,0,0,3,5,26,1,1
2968,1,226148,9135,0,20131001,1800,11,8,45,0,0,3,5,27,1,1
2968,1,226148,9135,0,20131001,1800,11,8,46,0,0,3,5,28,1,1
2968,1,226148,9135,0,20131001,1800,11,8,47,0,0,3,5,29,1,1
2968,1,226148,9135,0,20131001,1800,11,8,48,0,0,3,5,30,1,1
2968,1,226148,9135,0,20131001,1800,11,8,49,0,0,3,5,31,1,1
2968,1,226148,9135,0,20131001,1800,11,8,50,0,0,3,5,32,1,1
2968,1,226148,9135,0,20131001,1800,11,8,51,0,0,3,5,33,1,1
2968,1,226148,9135,0,20131001,1800,11,8,52,0,0,3,5,34,1,1
2968,1,226148,9135,0,20131001,1800,11,8,53,0,0,3,5,35,1,1
2968,1,226148,9135,0,20131001,1800,11,8,54,0,0,3,5,36,1,1
2968,1,226148,9135,0,20131001,1800,11,8,55,0,0,3,5,37,1,1
2968,1,226148,9135,0,20131001,1800,11,9,44,0,0,3,6,26,1,1
2968,1,226148,9135,0,20131001,1800,11,9,45,0,0,3,6,27,1,1
2968,1,226148,9135,0,20131001,1800,11,9,46,0,0,3,6,28,1,1
2968,1,226148,9135,0,20131001,1800,11,9,47,0,0,3,6,29,1,1
2968,1,226148,9135,0,20131001,1800,11,9,48,0,0,3,6,30,1,1
2968,1,226148,9135,0,20131001,1800,11,9,49,0,0,3,6,31,1,1
2968,1,226148,9135,0,20131001,1800,11,9,50,0,0,3,6,32,1,1
2968,1,226148,9135,0,20131001,1800,11,9,51,0,0,3,6,33,1,1
2968,1,226148,9135,0,20131001,1800,11,9,52,0,0,3,6,34,1,1
2968,1,226148,9135,0,20131001,1800,11,9,53,0,0,3,6,35,1,1
2968,1,226148,9135,0,20131001,1800,11,9,54,0,0,3,6,36,1,1
2968,1,226148,9135,0,20131001,1800,11,9,55,0,0,3,6,37,1,1
2968,1,226148,9135,0,20131001,1800,11,10,44,0,0,3,7,26,1,1
2968,1,226148,9135,0,20131001,1800,11,10,45,0,0,3,7,27,1,1
2968,1,226148,9135,0,20131001,1800,11,10,46,0,0,3,7,28,1,1
2968,1,226148,9135,0,20131001,1800,11,10,47,0,0,3,7,29,1,1
2968,1,226148,9135,0,20131001,1800,11,10,48,0,0,3,7,30,1,1
2968,1,226148,9135,0,20131001,1800,11,10,49,0,0,3,7,31,1,1
2968,1,226148,9135,0,20131001,1800,11,10,50,0,0,3,7,32,1,1
2968,1,226148,9135,0,20131001,1800,11,10,51,0,0,3,7,33,1,1
2968,1,226148,9135,0,20131001,1800,11,10,52,0,0,3,7,34,1,1
2968,1,226148,9135,0,20131001,1800,11,10,53,0,0,3,7,35,1,1
2968,1,226148,9135,0,20131001,1800,11,10,54,0,0,3,7,36,1,1
2968,1,226148,9135,0,20131001,1800,11,10,55,0,0,3,7,37,1,1
